##############################################################################
# Generated by SWASHES version 1.05.00, 2025-04-22
##############################################################################
# Dimension: 1
# Type: 5 (=Bedload)
# Domain: 1
# Choice: 2 (=with Meyer-Peter and Muler equation)
##############################################################################
# PARAMETERS OF THE SOLUTION
# 
# Length of the domain: 15 meters
# Space step: 0.075 meters
# Number of cells: 200
# Time value: 7 seconds
# 
# Initial conditions: h, u and z0 (see solution and documentation)
# Left boundary conditions x=-0.0375 m:
#   u=1.20056 m/s, h=0.832945 m, z0=0.0935923 m and z=0.0585923 m
# Right boundary conditions x=15.0375 m:
#   u=3.05382 m/s, h=0.327459 m, z0=0.197219 m and z=0.162219 m
# alpha=0.005 m/s, beta=0.005 m^2/s, A=0.00281563 s^2/m, q=1 m^2/s, C=1 m, p=1.5
# kappa=8, f=0.25, sedim. diam. d=0.0005 m, sedim. density rs=2600 kg/m^3, Shield's stress tau_cr=0.047
##############################################################################
# WARNING: to compare your numerical result to this solution,
#    you must be able to remove friction from the Shallow-Water part (see doc).
##############################################################################
# 
#(i-0.5)*dx 	    h[i] 	    u[i] 	 topo[i] 	    q[i] 	 topo[i]+h[i] 	Fr[i]=Froude	 topo[i]+hc[i] 	z0[i]=InitialTopo	 z0[i]+h[i] 	
   4.8375	0.4580588	 2.183126	0.2640239	        1	0.7220827	 1.029873	0.7311602	0.2990239	0.7570827	
   4.9125	0.4561186	 2.192412	 0.263893	        1	0.7200116	 1.036451	0.7310294	 0.298893	0.7550116	
   4.9875	0.4542107	 2.201621	0.2637385	        1	0.7179492	 1.042988	0.7308748	0.2987385	0.7529492	
   5.0625	0.4523345	 2.210753	 0.263561	        1	0.7158955	 1.049484	0.7306974	 0.298561	0.7508955	
   5.1375	0.4504889	 2.219811	0.2633613	        1	0.7138502	  1.05594	0.7304977	0.2983613	0.7488502	
   5.2125	 0.448673	 2.228795	0.2631402	        1	0.7118132	 1.062357	0.7302765	0.2981402	0.7468132	
   5.2875	0.4468861	 2.237707	0.2628983	        1	0.7097844	 1.068735	0.7300346	0.2978983	0.7447844	
   5.3625	0.4451274	 2.246548	0.2626362	        1	0.7077636	 1.075076	0.7297726	0.2976362	0.7427636	
   5.4375	 0.443396	  2.25532	0.2623548	        1	0.7057508	 1.081379	0.7294911	0.2973548	0.7407508	
   5.5125	0.4416913	 2.264025	0.2620545	        1	0.7037458	 1.087645	0.7291908	0.2970545	0.7387458	
   5.5875	0.4400125	 2.272663	0.2617359	        1	0.7017484	 1.093876	0.7288723	0.2967359	0.7367484	
   5.6625	0.4383589	 2.281236	0.2613997	        1	0.6997586	 1.100071	 0.728536	0.2963997	0.7347586	
   5.7375	  0.43673	 2.289744	0.2610463	        1	0.6977763	 1.106231	0.7281827	0.2960463	0.7327763	
   5.8125	 0.435125	  2.29819	0.2606763	        1	0.6958013	 1.112358	0.7278127	0.2956763	0.7308013	
   5.8875	0.4335433	 2.306574	0.2602902	        1	0.6938335	  1.11845	0.7274266	0.2952902	0.7288335	
   5.9625	0.4319845	 2.314898	0.2598885	        1	0.6918729	  1.12451	0.7270248	0.2948885	0.7268729	
   6.0375	0.4304478	 2.323162	0.2594716	        1	0.6899193	 1.130537	0.7266079	0.2944716	0.7249193	
   6.1125	0.4289327	 2.331368	0.2590399	        1	0.6879726	 1.136532	0.7261763	0.2940399	0.7229726	
   6.1875	0.4274388	 2.339516	 0.258594	        1	0.6860328	 1.142496	0.7257304	 0.293594	0.7210328	
   6.2625	0.4259655	 2.347608	0.2581342	        1	0.6840997	 1.148428	0.7252706	0.2931342	0.7190997	
   6.3375	0.4245123	 2.355644	 0.257661	        1	0.6821732	  1.15433	0.7247973	 0.292661	0.7171732	
   6.4125	0.4230787	 2.363626	0.2571746	        1	0.6802533	 1.160202	 0.724311	0.2921746	0.7152533	
   6.4875	0.4216643	 2.371555	0.2566756	        1	0.6783399	 1.166045	0.7238119	0.2916756	0.7133399	
   6.5625	0.4202687	  2.37943	0.2561641	        1	0.6764328	 1.171858	0.7233005	0.2911641	0.7114328	
   6.6375	0.4188913	 2.387254	0.2556407	        1	0.6745321	 1.177642	0.7227771	0.2906407	0.7095321	
   6.7125	0.4175319	 2.395027	0.2551056	        1	0.6726375	 1.183398	0.7222419	0.2901056	0.7076375	
   6.7875	0.4161899	 2.402749	0.2545591	        1	0.6707491	 1.189127	0.7216955	0.2895591	0.7057491	
   6.8625	0.4148651	 2.410422	0.2540016	        1	0.6688667	 1.194827	 0.721138	0.2890016	0.7038667	
   6.9375	0.4135569	 2.418047	0.2534334	        1	0.6669903	 1.200501	0.7205697	0.2884334	0.7019903	
   7.0125	0.4122651	 2.425624	0.2528547	        1	0.6651198	 1.206148	 0.719991	0.2878547	0.7001198	
   7.0875	0.4109893	 2.433153	0.2522658	        1	0.6632551	 1.211769	0.7194021	0.2872658	0.6982551	
   7.1625	0.4097292	 2.440636	 0.251667	        1	0.6613962	 1.217363	0.7188034	 0.286667	0.6963962	
   7.2375	0.4084844	 2.448074	0.2510586	        1	 0.659543	 1.222932	 0.718195	0.2860586	 0.694543	
   7.3125	0.4072545	 2.455467	0.2504408	        1	0.6576954	 1.228476	0.7175772	0.2854408	0.6926954	
   7.3875	0.4060394	 2.462815	0.2498139	        1	0.6558533	 1.233994	0.7169502	0.2848139	0.6908533	
   7.4625	0.4048386	  2.47012	0.2491781	        1	0.6540167	 1.239489	0.7163144	0.2841781	0.6890167	
   7.5375	 0.403652	 2.477382	0.2485336	        1	0.6521855	 1.244958	0.7156699	0.2835336	0.6871855	
   7.6125	0.4024791	 2.484601	0.2478806	        1	0.6503597	 1.250404	 0.715017	0.2828806	0.6853597	
   7.6875	0.4013198	 2.491779	0.2472194	        1	0.6485392	 1.255827	0.7143558	0.2822194	0.6835392	
   7.7625	0.4001737	 2.498915	0.2465503	        1	0.6467239	 1.261226	0.7136866	0.2815503	0.6817239	
   7.8375	0.3990405	 2.506011	0.2458733	        1	0.6449138	 1.266601	0.7130096	0.2808733	0.6799138	
   7.9125	0.3979202	 2.513067	0.2451886	        1	0.6431088	 1.271955	 0.712325	0.2801886	0.6781088	
   7.9875	0.3968123	 2.520083	0.2444966	        1	0.6413088	 1.277285	0.7116329	0.2794966	0.6763088	
   8.0625	0.3957166	 2.527061	0.2437973	        1	0.6395139	 1.282594	0.7109336	0.2787973	0.6745139	
   8.1375	 0.394633	    2.534	0.2430909	        1	0.6377239	  1.28788	0.7102273	0.2780909	0.6727239	
   8.2125	0.3935611	 2.540902	0.2423777	        1	0.6359388	 1.293145	0.7095141	0.2773777	0.6709388	
   8.2875	0.3925008	 2.547766	0.2416577	        1	0.6341585	 1.298389	0.7087941	0.2766577	0.6691585	
